State,Arrival_Date,Min Price,Max Price,Modal Price
Gujarat,2018-10-30,2508.9285714285716,3337.5,2951.714285714286
Gujarat,2018-10-31,2708.9285714285716,3152.5,2935.9285714285716
Gujarat,2018-11-01,4333.333333333333,4935.0,4633.333333333333
Gujarat,2018-11-02,5000.0,6750.0,5875.0
Gujarat,2018-11-03,4250.0,5000.0,4637.5
Gujarat,2018-11-04,2778.4615384615386,3808.076923076923,3369.0
Gujarat,2018-11-05,1435.7142857142858,2207.1428571428573,1843.5714285714287
Gujarat,2018-11-06,2825.0,4004.5454545454545,3454.5454545454545
Gujarat,2018-11-07,2820.4545454545455,3652.7272727272725,3277.4545454545455
Gujarat,2018-11-08,3347.6923076923076,4138.076923076923,3771.6923076923076
Gujarat,2018-11-09,2477.8125,3283.125,2918.75
Gujarat,2018-11-10,2400.8333333333335,3045.277777777778,2727.0555555555557
Gujarat,2018-12-01,4333.333333333333,5041.666666666667,4700.0
Gujarat,2018-12-02,5875.0,6750.0,6387.5
Gujarat,2018-12-03,4975.0,5525.0,5271.666666666667
Gujarat,2018-12-04,2751.923076923077,3526.5384615384614,3167.6923076923076
Gujarat,2018-12-05,1594.1666666666667,2347.0833333333335,2001.6666666666667
Gujarat,2018-12-06,2690.3846153846152,3934.230769230769,3399.769230769231
Gujarat,2018-12-07,2640.6666666666665,3307.6666666666665,3000.866666666667
Gujarat,2018-12-08,3625.0,4687.5,4168.75
Gujarat,2018-12-09,2403.4375,3309.6875,2875.3125
Gujarat,2018-12-10,2822.9166666666665,3292.0833333333335,3078.3333333333335
Haryana,2018-01-01,3803.5,3989.5,3975.0
Haryana,2018-01-02,4140.0,4488.0,4350.0
Haryana,2018-01-03,3800.0,3900.0,3900.0
Haryana,2018-01-05,3437.0,3776.0,3705.0
Haryana,2018-01-06,3495.0,3500.0,3500.0
Haryana,2018-01-08,3285.0,3320.0,3320.0
Haryana,2018-01-09,4050.0,4132.0,4132.0
Haryana,2018-01-13,3996.0,4068.75,4035.25
Haryana,2018-01-15,4161.857142857143,4248.142857142857,4242.285714285715
Haryana,2018-01-16,3873.3333333333335,4153.833333333333,3951.5
Haryana,2018-01-17,3708.6,4335.8,4146.0
Haryana,2018-01-18,3582.0,4070.2,3956.8
Haryana,2018-01-19,3756.4285714285716,3988.1428571428573,3914.5714285714284
Haryana,2018-01-20,3821.25,4116.5,4069.0
Haryana,2018-01-22,3616.2,4168.0,4073.0
Haryana,2018-01-23,3866.5,4518.75,4244.0
Haryana,2018-01-24,3843.75,4165.75,4020.0
Haryana,2018-01-25,3806.2,4314.2,4172.2
Haryana,2018-01-26,3834.2,4525.4,4198.2
Haryana,2018-01-27,4096.666666666667,4646.0,4331.333333333333
Haryana,2018-01-29,4218.6,4545.2,4373.4
Haryana,2018-01-30,4048.75,4297.75,4270.75
Haryana,2018-01-31,4108.333333333333,4421.333333333333,4411.666666666667
Haryana,2018-02-01,3810.0,4006.5,3994.5
Haryana,2018-02-02,4308.0,4485.5,4415.0
Haryana,2018-02-04,3835.0,3950.0,3916.0
Haryana,2018-02-05,3641.0,3750.0,3665.0
Haryana,2018-02-06,2525.0,2541.5,2541.5
Haryana,2018-02-07,2652.5,2890.0,2790.0
Haryana,2018-02-08,3055.5,3080.0,3080.0
Haryana,2018-02-13,4013.3333333333335,4322.666666666667,4253.333333333333
Haryana,2018-02-14,4128.0,4246.0,4208.0
Haryana,2018-02-15,3705.0,4190.0,4125.0
Haryana,2018-02-16,3739.0,4226.75,4202.5
Haryana,2018-02-17,3436.6666666666665,4328.333333333333,4210.0
Haryana,2018-02-19,3983.75,4252.5,4178.5
Haryana,2018-02-20,4050.0,4280.0,4171.0
Haryana,2018-02-21,3631.5,4029.25,3741.5
Haryana,2018-02-22,3995.3333333333335,4213.333333333333,4103.666666666667
Haryana,2018-02-23,4024.0,4102.0,4080.25
Haryana,2018-02-24,4001.0,4150.0,4041.0
Haryana,2018-02-26,4001.75,4085.25,4061.75
Haryana,2018-02-27,3660.6666666666665,4039.3333333333335,3947.3333333333335
Haryana,2018-02-28,3760.25,4033.75,3862.75
Haryana,2018-03-01,3826.3333333333335,3969.0,3944.0
Haryana,2018-03-02,4245.0,4472.5,4305.0
Haryana,2018-03-03,3662.0,4127.0,3806.0
Haryana,2018-03-04,3650.0,3912.5,3826.5
Haryana,2018-03-05,3700.0,3740.0,3733.0
Haryana,2018-03-06,1500.0,2000.0,2000.0
Haryana,2018-03-07,2700.0,2700.0,2700.0
Haryana,2018-03-08,2930.0,2967.5,2967.5
Haryana,2018-03-09,3345.0,3440.3333333333335,3412.0
Haryana,2018-03-13,3684.4,3941.8,3904.2
Haryana,2018-03-14,3566.6666666666665,3920.3333333333335,3830.3333333333335
Haryana,2018-03-15,3679.5,3857.8333333333335,3786.6666666666665
Haryana,2018-03-16,3840.3333333333335,3993.3333333333335,3925.0
Haryana,2018-03-17,3670.1666666666665,3808.6666666666665,3748.5
Haryana,2018-03-18,2500.0,3000.0,2800.0
Haryana,2018-03-19,3616.5,3809.75,3743.75
Haryana,2018-03-20,3650.5,3839.0,3761.25
Haryana,2018-03-21,3838.75,3942.25,3908.25
Haryana,2018-03-22,3750.25,3985.25,3950.5
Haryana,2018-03-23,3749.8333333333335,3886.1666666666665,3847.6666666666665
Haryana,2018-03-24,3826.4,3938.0,3887.8
Haryana,2018-03-25,3900.0,4000.0,4000.0
Haryana,2018-03-26,3704.4,3858.2,3826.4
Haryana,2018-03-27,3705.0,3945.2,3911.0
Haryana,2018-03-28,3134.6666666666665,3835.1666666666665,3731.8333333333335
Haryana,2018-03-29,3837.0,3983.3333333333335,3953.0
Haryana,2018-03-30,3776.0,3916.4,3916.4
Haryana,2018-03-31,4300.0,4300.0,4300.0
Haryana,2018-04-01,3898.3333333333335,4053.0,4033.6666666666665
Haryana,2018-04-04,3740.0,3825.0,3825.0
Haryana,2018-04-05,2860.3333333333335,3165.0,2995.6666666666665
Haryana,2018-04-06,3250.0,3500.0,3250.0
Haryana,2018-04-07,3207.5,3207.5,3207.5
Haryana,2018-04-08,2528.6666666666665,2703.6666666666665,2603.6666666666665
Haryana,2018-04-09,3972.5,4062.5,3990.0
Haryana,2018-04-13,3700.0,3755.75,3738.75
Haryana,2018-04-14,3716.6666666666665,3780.3333333333335,3757.6666666666665
Haryana,2018-04-16,3882.0,3950.0,3935.0
Haryana,2018-04-17,3827.5,3881.5,3848.0
Haryana,2018-04-18,3941.0,3953.0,3941.0
Haryana,2018-04-20,3950.0,3950.0,3950.0
Haryana,2018-04-21,4070.0,4070.0,4070.0
Haryana,2018-04-23,3970.0,4017.5,4011.5
Haryana,2018-04-25,3282.0,3304.6666666666665,3296.6666666666665
Haryana,2018-04-26,3205.3333333333335,3305.3333333333335,3263.3333333333335
Haryana,2018-04-27,3522.0,3900.0,3538.0
Haryana,2018-04-28,3826.0,3826.0,3826.0
Haryana,2018-04-29,1500.0,2000.0,1800.0
Haryana,2018-04-30,1500.0,2000.0,1800.0
Haryana,2018-05-01,3793.6666666666665,4066.3333333333335,3942.3333333333335
Haryana,2018-05-02,3771.5,4444.75,4386.0
Haryana,2018-05-03,3801.5,3901.5,3864.25
Haryana,2018-05-04,3622.0,3772.0,3690.0
Haryana,2018-05-05,3465.5,3798.5,3790.0
Haryana,2018-05-06,2800.0,3278.75,2978.75
Haryana,2018-05-07,3125.0,3145.0,3145.0
Haryana,2018-05-08,3925.0,4150.0,4150.0
Haryana,2018-05-09,4010.0,4097.5,4045.0
Haryana,2018-05-10,2725.0,3746.0,3398.0
Haryana,2018-05-14,2755.0,2833.3333333333335,2826.3333333333335
Haryana,2018-05-15,2638.3333333333335,2970.3333333333335,2865.0
Haryana,2018-05-16,3333.75,3393.0,3370.75
Haryana,2018-05-17,2810.25,2890.25,2840.25
Haryana,2018-05-18,2461.0,2533.5,2481.0
Haryana,2018-05-19,3378.3333333333335,3688.3333333333335,3600.0
Haryana,2018-05-21,3482.75,3558.0,3525.25
Haryana,2018-05-22,3341.0,3345.75,3345.75
Haryana,2018-05-23,3470.0,3714.0,3625.0
Haryana,2018-05-24,3509.0,3700.0,3655.0
Haryana,2018-05-25,3582.0,3752.5,3711.0
Haryana,2018-05-26,3494.0,3686.75,3632.75
Haryana,2018-05-28,3412.75,3664.75,3591.75
Haryana,2018-05-29,2496.6666666666665,2831.3333333333335,2776.3333333333335
Haryana,2018-05-30,2751.8333333333335,2908.3333333333335,2843.5
Haryana,2018-05-31,3121.25,3132.75,3123.0
Haryana,2018-06-01,3750.0,4177.0,4097.0
Haryana,2018-06-02,2748.5,4325.0,4100.5
Haryana,2018-06-03,3282.5714285714284,3755.285714285714,3653.714285714286
Haryana,2018-06-04,3625.3333333333335,3868.6666666666665,3772.3333333333335
Haryana,2018-06-05,1200.0,1600.0,1500.0
Haryana,2018-06-06,3500.0,3500.0,3500.0
Haryana,2018-06-07,2800.0,2800.0,2800.0
Haryana,2018-06-08,2500.0,2500.0,2500.0
Haryana,2018-06-09,3997.0,4076.0,4043.3333333333335
Haryana,2018-06-10,2922.0,3950.0,3200.0
Haryana,2018-06-13,2890.3333333333335,2983.3333333333335,2958.3333333333335
Haryana,2018-06-14,2748.0,2797.0,2788.0
Haryana,2018-06-15,2931.25,3120.0,3060.25
Haryana,2018-06-16,3214.25,3337.75,3288.5
Haryana,2018-06-17,2000.0,2200.0,2200.0
Haryana,2018-06-18,3090.0,3244.75,3203.75
Haryana,2018-06-19,3171.25,3233.75,3220.0
Haryana,2018-06-20,3284.2,3357.0,3317.0
Haryana,2018-06-21,3023.3333333333335,3120.6666666666665,3090.0
Haryana,2018-06-22,3135.0,3137.5,3137.5
Haryana,2018-06-23,2511.6666666666665,2645.0,2578.3333333333335
Haryana,2018-06-25,3239.0,3239.0,3239.0
Haryana,2018-06-26,2267.5,2467.5,2367.5
Haryana,2018-06-27,1000.0,1400.0,1200.0
Haryana,2018-06-28,1500.0,1900.0,1700.0
Haryana,2018-06-29,1600.0,1750.0,1650.0
Haryana,2018-06-30,3748.0,3748.0,3748.0
Haryana,2018-07-02,3865.0,4426.333333333333,4355.333333333333
Haryana,2018-07-03,3413.75,3881.25,3813.75
Haryana,2018-07-04,3655.6666666666665,3811.0,3765.3333333333335
Haryana,2018-07-05,2787.0,2920.0,2853.6666666666665
Haryana,2018-07-06,2735.6666666666665,2835.6666666666665,2835.6666666666665
Haryana,2018-07-07,3000.0,3000.0,3000.0
Haryana,2018-07-08,1800.0,2200.0,2000.0
Haryana,2018-07-09,3305.0,3351.25,3342.25
Haryana,2018-07-13,3747.5,3847.5,3823.0
Haryana,2018-07-14,3580.5,3885.0,3860.0
Haryana,2018-07-15,1000.0,1400.0,1200.0
Haryana,2018-07-16,3183.3333333333335,3360.0,3336.3333333333335
Haryana,2018-07-17,3043.3333333333335,3213.0,3169.6666666666665
Haryana,2018-07-18,2702.5,2705.5,2702.5
Haryana,2018-07-19,2875.0,3005.0,2974.0
Haryana,2018-07-20,3340.0,3370.0,3356.6666666666665
Haryana,2018-07-21,2995.0,3045.0,3012.5
Haryana,2018-07-22,2000.0,2000.0,2000.0
Haryana,2018-07-23,3248.3333333333335,3272.3333333333335,3268.3333333333335
Haryana,2018-07-24,3075.25,3075.25,3075.25
Haryana,2018-07-25,3250.0,3286.25,3255.0
Haryana,2018-07-26,2643.75,2790.0,2727.5
Haryana,2018-07-27,3141.0,3381.6666666666665,3302.0
Haryana,2018-07-28,3408.75,3478.25,3452.5
Haryana,2018-07-29,900.0,900.0,900.0
Haryana,2018-07-30,3930.0,4092.0,4035.0
Haryana,2018-07-31,3379.3333333333335,3421.6666666666665,3413.3333333333335
Haryana,2018-08-01,3794.6666666666665,4194.0,4080.6666666666665
Haryana,2018-08-02,3510.4733333333334,4360.473333333333,4126.806666666666
Haryana,2018-08-03,3657.1666666666665,3942.0,3758.6666666666665
Haryana,2018-08-05,2756.6666666666665,2950.3333333333335,2830.3333333333335
Haryana,2018-08-06,2686.6666666666665,2705.0,2704.3333333333335
Haryana,2018-08-07,2500.0,2500.0,2500.0
Haryana,2018-08-09,2742.5,2822.0,2810.0
Haryana,2018-08-10,3012.5,3478.0,3259.5
Haryana,2018-08-13,4120.0,4220.0,4220.0
Haryana,2018-08-14,4100.0,4100.0,4100.0
Haryana,2018-08-15,4120.0,4120.0,4120.0
Haryana,2018-08-16,4143.5,4283.0,4230.0
Haryana,2018-08-17,4195.0,4206.0,4195.0
Haryana,2018-08-18,4192.5,4290.0,4270.0
Haryana,2018-08-20,4165.0,4212.5,4187.5
Haryana,2018-08-21,3543.75,3558.25,3550.75
Haryana,2018-08-22,4050.0,4175.0,4123.5
Haryana,2018-08-23,3238.3333333333335,3280.0,3258.3333333333335
Haryana,2018-08-24,3900.0,4033.0,4005.0
Haryana,2018-08-25,3995.5,4038.5,4027.0
Haryana,2018-08-27,3915.0,3945.5,3915.0
Haryana,2018-08-28,3880.5,3942.5,3920.0
Haryana,2018-08-29,3862.5,3905.0,3880.5
Haryana,2018-08-30,3948.6666666666665,3966.6666666666665,3953.3333333333335
Haryana,2018-08-31,4506.333333333333,4613.666666666667,4543.333333333333
Haryana,2018-09-01,3892.0,4199.0,4116.666666666667
Haryana,2018-09-02,3268.0,4374.333333333333,4087.0
Haryana,2018-09-03,3677.5,3927.75,3847.5
Haryana,2018-09-04,3703.0,3895.0,3872.5
Haryana,2018-09-05,2675.0,2718.3333333333335,2713.3333333333335
Haryana,2018-09-06,2855.0,2865.0,2865.0
Haryana,2018-09-07,2650.0,2918.0,2818.0
Haryana,2018-09-09,2000.0,2000.0,2000.0
Haryana,2018-09-10,3048.0,3733.0,3493.3333333333335
Haryana,2018-09-13,3763.0,3990.0,3830.4
Haryana,2018-09-14,3844.25,3952.5,3896.5
Haryana,2018-09-15,3832.25,3927.75,3883.25
Haryana,2018-09-17,3712.0,3896.2,3777.0
Haryana,2018-09-18,3774.5,3913.8333333333335,3842.1666666666665
Haryana,2018-09-19,3894.25,4046.0,3990.25
Haryana,2018-09-20,3884.8,4030.4,3990.4
Haryana,2018-09-21,3910.8333333333335,4039.6666666666665,4011.3333333333335
Haryana,2018-09-22,3838.6666666666665,4031.6666666666665,3960.3333333333335
Haryana,2018-09-24,3849.0,3932.0,3885.0
Haryana,2018-09-25,3885.2,4040.2,3985.0
Haryana,2018-09-26,3914.6666666666665,4061.6666666666665,4017.5
Haryana,2018-09-27,3824.0,3985.0,3928.75
Haryana,2018-09-28,3928.1666666666665,4011.3333333333335,3975.6666666666665
Haryana,2018-09-29,3856.5,3988.25,3935.5
Haryana,2018-10-01,3818.75,2972.5,3942.5
Haryana,2018-10-02,3393.3333333333335,4383.666666666667,4187.666666666667
Haryana,2018-10-03,3883.3333333333335,4020.3333333333335,3940.0
Haryana,2018-10-04,3678.25,3798.25,3752.5
Haryana,2018-10-05,3625.0,3625.0,3625.0
Haryana,2018-10-06,500.0,800.0,800.0
Haryana,2018-10-07,2898.75,3023.75,2973.75
Haryana,2018-10-09,3847.3333333333335,4001.6666666666665,3953.3333333333335
Haryana,2018-10-10,3239.6666666666665,3808.6666666666665,3593.6666666666665
Haryana,2018-10-13,3482.0,3861.0,3648.6666666666665
Haryana,2018-10-15,3547.6666666666665,3988.3333333333335,3843.6666666666665
Haryana,2018-10-16,3718.5,3898.0,3800.5
Haryana,2018-10-17,3747.0,4081.0,3864.0
Haryana,2018-10-18,3830.6666666666665,4185.0,4023.3333333333335
Haryana,2018-10-19,3844.0,4163.5,4062.75
Haryana,2018-10-20,3753.2,4005.6,3921.2
Haryana,2018-10-22,3156.0,3457.3333333333335,3324.6666666666665
Haryana,2018-10-23,3569.6,3839.0,3706.4
Haryana,2018-10-24,3258.75,3637.5,3494.0
Haryana,2018-10-25,4062.75,4348.75,4231.0
Haryana,2018-10-26,4112.666666666667,4392.0,4269.0
Haryana,2018-10-27,3257.75,3693.75,3541.0
Haryana,2018-10-29,4017.3333333333335,4315.666666666667,4239.333333333333
Haryana,2018-10-30,3519.4,3784.0,3717.2
Haryana,2018-10-31,3572.1428571428573,3798.1428571428573,3695.8571428571427
Haryana,2018-11-01,3808.0,3947.8333333333335,3883.6666666666665
Haryana,2018-11-02,4500.0,4500.0,4500.0
Haryana,2018-11-03,4000.0,4000.0,4000.0
Haryana,2018-11-04,3300.0,3463.0,3440.0
Haryana,2018-11-05,2736.6666666666665,2794.6666666666665,2778.3333333333335
Haryana,2018-11-06,3460.0,3569.5,3548.0
Haryana,2018-11-07,2000.0,2150.0,2100.0
Haryana,2018-11-08,4190.0,4276.0,4276.0
Haryana,2018-11-09,3828.3333333333335,3996.6666666666665,3930.0
Haryana,2018-11-10,3455.25,3834.25,3625.0
Haryana,2018-12-01,4161.4,4207.2,4191.4
Haryana,2018-12-02,3768.6666666666665,4329.333333333333,4269.666666666667
Haryana,2018-12-03,3287.2,3799.0,3762.2
Haryana,2018-12-04,3164.0,3873.0,3766.0
Haryana,2018-12-05,3617.5,3740.0,3687.0
Haryana,2018-12-06,2845.3333333333335,2850.0,2850.0
Haryana,2018-12-07,3220.0,3265.0,3250.3333333333335
Haryana,2018-12-09,3865.25,3954.5,3931.25
Haryana,2018-12-10,3533.75,3808.25,3637.0
Madhya Pradesh,2018-01-06,933.3333333333334,1400.0,1133.3333333333333
Madhya Pradesh,2018-01-07,1200.0,1500.0,1350.0
Madhya Pradesh,2018-01-08,1230.0,1460.0,1350.0
Madhya Pradesh,2018-01-09,1200.0,1666.6666666666667,1450.0
Madhya Pradesh,2018-01-10,750.0,1200.0,1000.0
Madhya Pradesh,2018-01-11,1000.0,1300.0,1200.0
Madhya Pradesh,2018-02-06,1200.0,1700.0,1500.0
Madhya Pradesh,2018-02-07,900.0,1060.0,980.0
Madhya Pradesh,2018-02-08,1660.0,2030.0,1800.0
Madhya Pradesh,2018-02-09,883.3333333333334,1326.6666666666667,1063.3333333333333
Madhya Pradesh,2018-02-10,1066.6666666666667,1566.6666666666667,1333.3333333333333
Madhya Pradesh,2018-02-11,1500.0,1700.0,1600.0
Madhya Pradesh,2018-02-23,1625.0,1640.0,1630.0
Madhya Pradesh,2018-03-05,1800.0,2000.0,1900.0
Madhya Pradesh,2018-03-06,1133.3333333333333,1433.3333333333333,1266.6666666666667
Madhya Pradesh,2018-03-07,1533.3333333333333,1866.6666666666667,1700.0
Madhya Pradesh,2018-03-08,1500.0,2100.0,1800.0
Madhya Pradesh,2018-03-09,1250.0,1402.0,1300.0
Madhya Pradesh,2018-03-10,900.0,1300.0,1100.0
Madhya Pradesh,2018-03-16,2611.0,2611.0,2611.0
Madhya Pradesh,2018-03-23,2545.0,2545.0,2545.0
Madhya Pradesh,2018-04-06,1250.0,1550.0,1400.0
Madhya Pradesh,2018-04-07,1375.0,1775.0,1580.0
Madhya Pradesh,2018-04-08,1300.0,1866.6666666666667,1600.0
Madhya Pradesh,2018-04-09,866.6666666666666,1465.0,1156.6666666666667
Madhya Pradesh,2018-04-10,500.0,700.0,600.0
Madhya Pradesh,2018-04-13,1050.0,1350.0,1200.0
Madhya Pradesh,2018-04-14,2000.0,2200.0,2100.0
Madhya Pradesh,2018-04-15,1500.0,1700.0,1600.0
Madhya Pradesh,2018-04-16,1800.0,2200.0,2000.0
Madhya Pradesh,2018-04-17,1300.0,1500.0,1400.0
Madhya Pradesh,2018-04-18,2200.0,2550.0,2350.0
Madhya Pradesh,2018-04-19,1700.0,1900.0,1800.0
Madhya Pradesh,2018-04-20,1600.0,2000.0,1800.0
Madhya Pradesh,2018-04-21,1705.0,2000.0,1881.6666666666667
Madhya Pradesh,2018-04-22,850.0,1150.0,1000.0
Madhya Pradesh,2018-04-23,900.0,1200.0,1050.0
Madhya Pradesh,2018-04-24,800.0,1100.0,950.0
Madhya Pradesh,2018-04-25,1100.0,1500.0,1300.0
Madhya Pradesh,2018-04-26,500.0,700.0,600.0
Madhya Pradesh,2018-05-06,1160.0,1520.0,1350.0
Madhya Pradesh,2018-05-07,1365.0,1975.0,1650.0
Madhya Pradesh,2018-05-08,1233.3333333333333,1770.0,1573.3333333333333
Madhya Pradesh,2018-05-09,950.0,1600.0,1290.0
Madhya Pradesh,2018-05-10,650.0,950.0,800.0
Madhya Pradesh,2018-05-14,1100.0,1350.0,1200.0
Madhya Pradesh,2018-05-15,1400.0,1800.0,1600.0
Madhya Pradesh,2018-05-16,1250.0,1450.0,1350.0
Madhya Pradesh,2018-05-17,1400.0,1600.0,1500.0
Madhya Pradesh,2018-05-18,1350.0,1650.0,1550.0
Madhya Pradesh,2018-05-19,2250.0,2390.0,2300.0
Madhya Pradesh,2018-05-20,933.3333333333334,1166.6666666666667,1033.3333333333333
Madhya Pradesh,2018-05-21,2350.0,2450.0,2400.0
Madhya Pradesh,2018-05-22,1000.0,1250.0,1100.0
Madhya Pradesh,2018-05-23,1600.0,1890.0,1700.0
Madhya Pradesh,2018-05-24,1500.0,1700.0,1600.0
Madhya Pradesh,2018-05-25,850.0,1145.0,975.0
Madhya Pradesh,2018-05-26,1400.0,1630.0,1520.0
Madhya Pradesh,2018-05-27,1400.0,1600.0,1500.0
Madhya Pradesh,2018-05-28,2050.0,2150.0,2100.0
Madhya Pradesh,2018-05-29,1100.0,1400.0,1250.0
Madhya Pradesh,2018-05-30,1312.5,1512.5,1412.5
Madhya Pradesh,2018-05-31,2937.5,2937.5,2937.5
Madhya Pradesh,2018-06-04,2400.0,2600.0,2500.0
Madhya Pradesh,2018-06-06,1050.0,1425.0,1250.0
Madhya Pradesh,2018-06-07,1466.6666666666667,1933.3333333333333,1700.0
Madhya Pradesh,2018-06-08,1300.0,1520.0,1400.0
Madhya Pradesh,2018-06-09,1033.3333333333333,1533.3333333333333,1300.0
Madhya Pradesh,2018-06-10,755.0,1105.0,952.5
Madhya Pradesh,2018-06-13,1000.0,1525.0,1295.0
Madhya Pradesh,2018-06-14,1083.3333333333333,1366.6666666666667,1206.6666666666667
Madhya Pradesh,2018-06-15,1400.0,1900.0,1637.5
Madhya Pradesh,2018-06-16,1575.0,1950.0,1725.0
Madhya Pradesh,2018-06-17,1200.0,1933.3333333333333,1650.0
Madhya Pradesh,2018-06-18,1140.0,1780.0,1486.0
Madhya Pradesh,2018-06-19,1400.0,1900.0,1650.0
Madhya Pradesh,2018-06-20,1180.0,1840.0,1560.0
Madhya Pradesh,2018-06-21,1175.0,1650.0,1412.5
Madhya Pradesh,2018-06-22,1375.0,1850.0,1612.5
Madhya Pradesh,2018-06-23,1283.3333333333333,2236.6666666666665,1833.3333333333333
Madhya Pradesh,2018-06-24,1360.0,2006.6666666666667,1666.6666666666667
Madhya Pradesh,2018-06-25,1300.0,2020.0,1680.0
Madhya Pradesh,2018-06-26,1300.0,1933.3333333333333,1616.6666666666667
Madhya Pradesh,2018-06-27,1425.0,1875.0,1650.0
Madhya Pradesh,2018-06-28,1130.0,1760.0,1468.0
Madhya Pradesh,2018-06-29,1216.6666666666667,1533.3333333333333,1363.3333333333333
Madhya Pradesh,2018-06-30,1220.0,1713.3333333333333,1350.0
Madhya Pradesh,2018-07-05,1400.0,1600.0,1500.0
Madhya Pradesh,2018-07-06,950.0,1225.0,1075.0
Madhya Pradesh,2018-07-07,1466.6666666666667,1933.3333333333333,1700.0
Madhya Pradesh,2018-07-08,970.0,1735.0,1420.0
Madhya Pradesh,2018-07-09,1095.0,1537.5,1325.0
Madhya Pradesh,2018-07-10,750.0,1250.0,1050.0
Madhya Pradesh,2018-07-13,920.0,1600.0,1250.0
Madhya Pradesh,2018-07-14,1150.0,1660.0,1325.0
Madhya Pradesh,2018-07-15,1025.0,1575.0,1325.0
Madhya Pradesh,2018-07-16,1050.0,1550.0,1387.5
Madhya Pradesh,2018-07-17,1206.0,1712.0,1440.0
Madhya Pradesh,2018-07-18,982.5,1690.0,1292.5
Madhya Pradesh,2018-07-19,1000.0,1777.5,1415.0
Madhya Pradesh,2018-07-20,1162.5,1935.0,1582.5
Madhya Pradesh,2018-07-21,1266.6666666666667,1796.6666666666667,1453.3333333333333
Madhya Pradesh,2018-07-22,1362.5,1940.0,1697.5
Madhya Pradesh,2018-07-23,1082.75,1700.0,1432.5
Madhya Pradesh,2018-07-24,912.0,1540.0,1300.0
Madhya Pradesh,2018-07-25,1206.0,1860.0,1554.0
Madhya Pradesh,2018-07-26,1232.5,2030.0,1637.5
Madhya Pradesh,2018-07-27,1183.3333333333333,1600.0,1386.6666666666667
Madhya Pradesh,2018-07-28,1310.0,1940.0,1630.0
Madhya Pradesh,2018-07-29,1350.0,1950.0,1650.0
Madhya Pradesh,2018-07-30,1325.0,1700.0,1515.0
Madhya Pradesh,2018-07-31,1230.0,1520.0,1340.0
Madhya Pradesh,2018-08-04,2400.0,2600.0,2500.0
Madhya Pradesh,2018-08-05,1400.0,1600.0,1500.0
Madhya Pradesh,2018-08-06,1100.0,1433.3333333333333,1266.6666666666667
Madhya Pradesh,2018-08-07,1645.0,2110.0,1876.6666666666667
Madhya Pradesh,2018-08-08,1000.0,1766.6666666666667,1416.6666666666667
Madhya Pradesh,2018-08-09,1343.3333333333333,2040.0,1783.3333333333333
Madhya Pradesh,2018-08-10,900.0,1350.0,1100.0
Madhya Pradesh,2018-08-13,1470.0,1820.0,1686.6666666666667
Madhya Pradesh,2018-08-14,1070.0,1630.0,1325.0
Madhya Pradesh,2018-08-15,1015.0,1310.0,1175.0
Madhya Pradesh,2018-08-16,1250.0,2033.3333333333333,1650.0
Madhya Pradesh,2018-08-17,1066.6666666666667,1800.6666666666667,1535.0
Madhya Pradesh,2018-08-18,1110.0,1803.3333333333333,1506.6666666666667
Madhya Pradesh,2018-08-19,1111.6666666666667,1626.6666666666667,1370.0
Madhya Pradesh,2018-08-20,975.0,1450.0,1262.5
Madhya Pradesh,2018-08-21,850.0,1410.0,1212.5
Madhya Pradesh,2018-08-22,1340.0,1620.0,1500.0
Madhya Pradesh,2018-08-23,1065.0,1525.0,1420.0
Madhya Pradesh,2018-08-24,750.0,1400.0,1160.0
Madhya Pradesh,2018-08-25,1166.6666666666667,1833.3333333333333,1483.3333333333333
Madhya Pradesh,2018-08-27,700.0,1500.0,1250.0
Madhya Pradesh,2018-08-28,1116.6666666666667,1493.3333333333333,1253.3333333333333
Madhya Pradesh,2018-08-29,946.6666666666666,1643.3333333333333,1383.3333333333333
Madhya Pradesh,2018-08-30,1220.0,1616.6666666666667,1463.3333333333333
Madhya Pradesh,2018-08-31,1166.6666666666667,1643.3333333333333,1426.6666666666667
Madhya Pradesh,2018-09-06,1225.0,1500.0,1350.0
Madhya Pradesh,2018-09-07,1300.0,1752.5,1500.0
Madhya Pradesh,2018-09-08,1300.0,2078.3333333333335,1776.6666666666667
Madhya Pradesh,2018-09-09,1002.5,1450.0,1210.0
Madhya Pradesh,2018-09-10,1016.6666666666666,1483.3333333333333,1316.6666666666667
Madhya Pradesh,2018-09-13,1106.6666666666667,1650.0,1376.6666666666667
Madhya Pradesh,2018-09-14,1140.0,1653.3333333333333,1416.6666666666667
Madhya Pradesh,2018-09-15,1208.3333333333333,1720.0,1480.0
Madhya Pradesh,2018-09-16,862.5,1312.5,1150.0
Madhya Pradesh,2018-09-17,1016.6666666666666,1500.0,1283.3333333333333
Madhya Pradesh,2018-09-18,1190.0,1630.0,1412.0
Madhya Pradesh,2018-09-19,1010.0,1353.3333333333333,1216.6666666666667
Madhya Pradesh,2018-09-20,968.3333333333334,1450.3333333333333,1236.6666666666667
Madhya Pradesh,2018-09-21,2730.0,2730.0,2730.0
Madhya Pradesh,2018-09-22,1275.0,1640.0,1420.0
Madhya Pradesh,2018-09-23,900.0,1216.6666666666667,1050.0
Madhya Pradesh,2018-09-24,1200.0,1460.0,1320.0
Madhya Pradesh,2018-09-25,910.0,1300.0,1135.0
Madhya Pradesh,2018-09-26,906.0,1250.0,1095.0
